# Extraterrestrial solar spectral irradiance at 1 AU. Columns: wavelength in MICROMETRES,
# spectral irradiance in W m-2 um-1.
#
# STATUS: MODELLED, NOT MEASURED. This is a 5778 K Planck exitance normalised so that its
# integral over 0.3-20.0 um is the 1361 W m-2 solar constant -- the standard
# effective-temperature model of the sun, NOT the ASTM E-490 tabulated standard. Do not cite it
# as E-490. ADR 0064 records why (no network on the authoring machine; inventing digits under a
# standard's name is worse than a model that says what it is) and how to swap the real table in:
# drop an E-490 CSV here in the same two columns, and nothing else in the repository changes.
#
# Expected error: a few percent above ~0.7 um, which is where every band this simulator
# configures lives, and badly wrong in the ultraviolet -- this model puts 9.1 % of the
# constant below 0.4 um against a real ~8 %. irsim.radiometry.solar therefore REFUSES a spectral
# response reaching below 0.7 um rather than quietly integrating the wrong region.
#
# Model band fractions (recorded so that swapping in E-490 shows exactly what moved):
#   UV  0.30-0.40:   123.78 W m-2 ( 9.09 %)
#   VIS 0.40-0.70:   512.61 W m-2 (37.66 %)
#   NIR 0.75-1.00:   251.52 W m-2 (18.48 %)
#   SWIR 0.90-1.70:   354.59 W m-2 (26.05 %)
#   MWIR 3.0-5.0 :    22.47 W m-2 ( 1.65 %)
#   LWIR 7.5-13.5:     1.90 W m-2 ( 0.14 %)

# Generated by scripts/generate_solar_spectra.py on 2026-09-15 (roadmap M11.3).
wavelength_um,irradiance_w_m2_um
5.5020,2.884509e+00
5.5040,2.880573e+00
5.5060,2.876644e+00
5.5080,2.872722e+00
5.5100,2.868807e+00
5.5120,2.864898e+00
5.5140,2.860995e+00
5.5160,2.857100e+00
5.5180,2.853211e+00
5.5200,2.849328e+00
5.5220,2.845452e+00
5.5240,2.841583e+00
5.5260,2.837720e+00
5.5280,2.833864e+00
5.5300,2.830014e+00
5.5320,2.826171e+00
5.5340,2.822335e+00
5.5360,2.818505e+00
5.5380,2.814681e+00
5.5400,2.810864e+00
5.5420,2.807053e+00
5.5440,2.803249e+00
5.5460,2.799451e+00
5.5480,2.795660e+00
5.5500,2.791875e+00
5.5520,2.788096e+00
5.5540,2.784324e+00
5.5560,2.780558e+00
5.5580,2.776798e+00
5.5600,2.773045e+00
5.5620,2.769298e+00
5.5640,2.765558e+00
5.5660,2.761824e+00
5.5680,2.758096e+00
5.5700,2.754374e+00
5.5720,2.750659e+00
5.5740,2.746949e+00
5.5760,2.743246e+00
5.5780,2.739550e+00
5.5800,2.735859e+00
5.5820,2.732175e+00
5.5840,2.728497e+00
5.5860,2.724825e+00
5.5880,2.721159e+00
5.5900,2.717500e+00
5.5920,2.713846e+00
5.5940,2.710199e+00
5.5960,2.706558e+00
5.5980,2.702923e+00
5.6000,2.699294e+00
5.6020,2.695671e+00
5.6040,2.692054e+00
5.6060,2.688443e+00
5.6080,2.684838e+00
5.6100,2.681240e+00
5.6120,2.677647e+00
5.6140,2.674060e+00
5.6160,2.670479e+00
5.6180,2.666905e+00
5.6200,2.663336e+00
5.6220,2.659773e+00
5.6240,2.656216e+00
5.6260,2.652665e+00
5.6280,2.649120e+00
5.6300,2.645581e+00
5.6320,2.642048e+00
5.6340,2.638521e+00
5.6360,2.634999e+00
5.6380,2.631484e+00
5.6400,2.627974e+00
5.6420,2.624470e+00
5.6440,2.620972e+00
5.6460,2.617480e+00
5.6480,2.613993e+00
5.6500,2.610513e+00
5.6520,2.607038e+00
5.6540,2.603569e+00
5.6560,2.600105e+00
5.6580,2.596648e+00
5.6600,2.593196e+00
5.6620,2.589750e+00
5.6640,2.586309e+00
5.6660,2.582874e+00
5.6680,2.579445e+00
5.6700,2.576022e+00
5.6720,2.572604e+00
5.6740,2.569192e+00
5.6760,2.565786e+00
5.6780,2.562385e+00
5.6800,2.558990e+00
5.6820,2.555601e+00
5.6840,2.552217e+00
5.6860,2.548838e+00
5.6880,2.545466e+00
5.6900,2.542098e+00
5.6920,2.538737e+00
5.6940,2.535381e+00
5.6960,2.532030e+00
5.6980,2.528685e+00
5.7000,2.525346e+00
5.7020,2.522012e+00
5.7040,2.518683e+00
5.7060,2.515360e+00
5.7080,2.512043e+00
5.7100,2.508731e+00
5.7120,2.505424e+00
5.7140,2.502123e+00
5.7160,2.498827e+00
5.7180,2.495536e+00
5.7200,2.492252e+00
5.7220,2.488972e+00
5.7240,2.485698e+00
5.7260,2.482429e+00
5.7280,2.479165e+00
5.7300,2.475907e+00
5.7320,2.472655e+00
5.7340,2.469407e+00
5.7360,2.466165e+00
5.7380,2.462928e+00
5.7400,2.459697e+00
5.7420,2.456471e+00
5.7440,2.453250e+00
5.7460,2.450034e+00
5.7480,2.446824e+00
5.7500,2.443618e+00
5.7520,2.440419e+00
5.7540,2.437224e+00
5.7560,2.434034e+00
5.7580,2.430850e+00
5.7600,2.427671e+00
5.7620,2.424497e+00
5.7640,2.421328e+00
5.7660,2.418165e+00
5.7680,2.415007e+00
5.7700,2.411853e+00
5.7720,2.408705e+00
5.7740,2.405562e+00
5.7760,2.402424e+00
5.7780,2.399292e+00
5.7800,2.396164e+00
5.7820,2.393041e+00
5.7840,2.389924e+00
5.7860,2.386811e+00
5.7880,2.383704e+00
5.7900,2.380602e+00
5.7920,2.377505e+00
5.7940,2.374412e+00
5.7960,2.371325e+00
5.7980,2.368243e+00
5.8000,2.365166e+00
5.8020,2.362093e+00
5.8040,2.359026e+00
5.8060,2.355964e+00
5.8080,2.352906e+00
5.8100,2.349854e+00
5.8120,2.346807e+00
5.8140,2.343764e+00
5.8160,2.340726e+00
5.8180,2.337694e+00
5.8200,2.334666e+00
5.8220,2.331643e+00
5.8240,2.328625e+00
5.8260,2.325612e+00
5.8280,2.322604e+00
5.8300,2.319600e+00
5.8320,2.316602e+00
5.8340,2.313608e+00
5.8360,2.310619e+00
5.8380,2.307635e+00
5.8400,2.304656e+00
5.8420,2.301681e+00
5.8440,2.298712e+00
5.8460,2.295747e+00
5.8480,2.292787e+00
5.8500,2.289831e+00
5.8520,2.286881e+00
5.8540,2.283935e+00
5.8560,2.280994e+00
5.8580,2.278057e+00
5.8600,2.275125e+00
5.8620,2.272198e+00
5.8640,2.269276e+00
5.8660,2.266359e+00
5.8680,2.263446e+00
5.8700,2.260537e+00
5.8720,2.257634e+00
5.8740,2.254735e+00
5.8760,2.251841e+00
5.8780,2.248951e+00
5.8800,2.246066e+00
5.8820,2.243185e+00
5.8840,2.240310e+00
5.8860,2.237438e+00
5.8880,2.234572e+00
5.8900,2.231710e+00
5.8920,2.228852e+00
5.8940,2.225999e+00
5.8960,2.223151e+00
5.8980,2.220307e+00
5.9000,2.217468e+00
5.9020,2.214633e+00
5.9040,2.211803e+00
5.9060,2.208977e+00
5.9080,2.206156e+00
5.9100,2.203340e+00
5.9120,2.200527e+00
5.9140,2.197720e+00
5.9160,2.194916e+00
5.9180,2.192118e+00
5.9200,2.189323e+00
5.9220,2.186533e+00
5.9240,2.183748e+00
5.9260,2.180967e+00
5.9280,2.178190e+00
5.9300,2.175418e+00
5.9320,2.172650e+00
5.9340,2.169887e+00
5.9360,2.167128e+00
5.9380,2.164373e+00
5.9400,2.161623e+00
5.9420,2.158877e+00
5.9440,2.156135e+00
5.9460,2.153398e+00
5.9480,2.150665e+00
5.9500,2.147937e+00
5.9520,2.145212e+00
5.9540,2.142493e+00
5.9560,2.139777e+00
5.9580,2.137066e+00
5.9600,2.134359e+00
5.9620,2.131656e+00
5.9640,2.128957e+00
5.9660,2.126263e+00
5.9680,2.123573e+00
5.9700,2.120887e+00
5.9720,2.118206e+00
5.9740,2.115529e+00
5.9760,2.112856e+00
5.9780,2.110187e+00
5.9800,2.107522e+00
5.9820,2.104862e+00
5.9840,2.102205e+00
5.9860,2.099553e+00
5.9880,2.096906e+00
5.9900,2.094262e+00
5.9920,2.091622e+00
5.9940,2.088987e+00
5.9960,2.086356e+00
5.9980,2.083728e+00
6.0000,2.081105e+00
6.0020,2.078487e+00
6.0040,2.075872e+00
6.0060,2.073261e+00
6.0080,2.070655e+00
6.0100,2.068052e+00
6.0120,2.065454e+00
6.0140,2.062859e+00
6.0160,2.060269e+00
6.0180,2.057683e+00
6.0200,2.055101e+00
6.0220,2.052523e+00
6.0240,2.049949e+00
6.0260,2.047379e+00
6.0280,2.044813e+00
6.0300,2.042251e+00
6.0320,2.039693e+00
6.0340,2.037139e+00
6.0360,2.034589e+00
6.0380,2.032043e+00
6.0400,2.029501e+00
6.0420,2.026963e+00
6.0440,2.024428e+00
6.0460,2.021898e+00
6.0480,2.019372e+00
6.0500,2.016850e+00
6.0520,2.014331e+00
6.0540,2.011817e+00
6.0560,2.009306e+00
6.0580,2.006800e+00
6.0600,2.004297e+00
6.0620,2.001798e+00
6.0640,1.999303e+00
6.0660,1.996812e+00
6.0680,1.994325e+00
6.0700,1.991842e+00
6.0720,1.989362e+00
6.0740,1.986887e+00
6.0760,1.984415e+00
6.0780,1.981947e+00
6.0800,1.979483e+00
6.0820,1.977023e+00
6.0840,1.974566e+00
6.0860,1.972114e+00
6.0880,1.969665e+00
6.0900,1.967220e+00
6.0920,1.964779e+00
6.0940,1.962341e+00
6.0960,1.959908e+00
6.0980,1.957478e+00
6.1000,1.955051e+00
6.1020,1.952629e+00
6.1040,1.950210e+00
6.1060,1.947795e+00
6.1080,1.945384e+00
6.1100,1.942977e+00
6.1120,1.940573e+00
6.1140,1.938173e+00
6.1160,1.935777e+00
6.1180,1.933384e+00
6.1200,1.930995e+00
6.1220,1.928610e+00
6.1240,1.926228e+00
6.1260,1.923850e+00
6.1280,1.921476e+00
6.1300,1.919105e+00
6.1320,1.916738e+00
6.1340,1.914375e+00
6.1360,1.912015e+00
6.1380,1.909659e+00
6.1400,1.907307e+00
6.1420,1.904958e+00
6.1440,1.902613e+00
6.1460,1.900271e+00
6.1480,1.897933e+00
6.1500,1.895599e+00
6.1520,1.893268e+00
6.1540,1.890941e+00
6.1560,1.888617e+00
6.1580,1.886297e+00
6.1600,1.883980e+00
6.1620,1.881667e+00
6.1640,1.879358e+00
6.1660,1.877052e+00
6.1680,1.874750e+00
6.1700,1.872451e+00
6.1720,1.870155e+00
6.1740,1.867863e+00
6.1760,1.865575e+00
6.1780,1.863290e+00
6.1800,1.861009e+00
6.1820,1.858731e+00
6.1840,1.856457e+00
6.1860,1.854186e+00
6.1880,1.851918e+00
6.1900,1.849654e+00
6.1920,1.847394e+00
6.1940,1.845137e+00
6.1960,1.842883e+00
6.1980,1.840633e+00
6.2000,1.838386e+00
6.2020,1.836143e+00
6.2040,1.833903e+00
6.2060,1.831666e+00
6.2080,1.829433e+00
6.2100,1.827203e+00
6.2120,1.824977e+00
6.2140,1.822754e+00
6.2160,1.820534e+00
6.2180,1.818318e+00
6.2200,1.816105e+00
6.2220,1.813896e+00
6.2240,1.811690e+00
6.2260,1.809487e+00
6.2280,1.807288e+00
6.2300,1.805091e+00
6.2320,1.802899e+00
6.2340,1.800709e+00
6.2360,1.798523e+00
6.2380,1.796340e+00
6.2400,1.794161e+00
6.2420,1.791985e+00
6.2440,1.789812e+00
6.2460,1.787642e+00
6.2480,1.785476e+00
6.2500,1.783313e+00
6.2520,1.781153e+00
6.2540,1.778996e+00
6.2560,1.776843e+00
6.2580,1.774693e+00
6.2600,1.772546e+00
6.2620,1.770403e+00
6.2640,1.768262e+00
6.2660,1.766125e+00
6.2680,1.763991e+00
6.2700,1.761861e+00
6.2720,1.759733e+00
6.2740,1.757609e+00
6.2760,1.755488e+00
6.2780,1.753370e+00
6.2800,1.751256e+00
6.2820,1.749144e+00
6.2840,1.747036e+00
6.2860,1.744931e+00
6.2880,1.742829e+00
6.2900,1.740730e+00
6.2920,1.738635e+00
6.2940,1.736542e+00
6.2960,1.734453e+00
6.2980,1.732367e+00
6.3000,1.730284e+00
6.3020,1.728204e+00
6.3040,1.726127e+00
6.3060,1.724053e+00
6.3080,1.721983e+00
6.3100,1.719915e+00
6.3120,1.717851e+00
6.3140,1.715789e+00
6.3160,1.713731e+00
6.3180,1.711676e+00
6.3200,1.709624e+00
6.3220,1.707575e+00
6.3240,1.705529e+00
6.3260,1.703486e+00
6.3280,1.701446e+00
6.3300,1.699410e+00
6.3320,1.697376e+00
6.3340,1.695345e+00
6.3360,1.693318e+00
6.3380,1.691293e+00
6.3400,1.689271e+00
6.3420,1.687253e+00
6.3440,1.685237e+00
6.3460,1.683225e+00
6.3480,1.681215e+00
6.3500,1.679208e+00
6.3520,1.677205e+00
6.3540,1.675204e+00
6.3560,1.673207e+00
6.3580,1.671212e+00
6.3600,1.669220e+00
6.3620,1.667232e+00
6.3640,1.665246e+00
6.3660,1.663263e+00
6.3680,1.661283e+00
6.3700,1.659306e+00
6.3720,1.657332e+00
6.3740,1.655361e+00
6.3760,1.653393e+00
6.3780,1.651428e+00
6.3800,1.649466e+00
6.3820,1.647506e+00
6.3840,1.645550e+00
6.3860,1.643596e+00
6.3880,1.641645e+00
6.3900,1.639698e+00
6.3920,1.637753e+00
6.3940,1.635811e+00
6.3960,1.633872e+00
6.3980,1.631935e+00
6.4000,1.630002e+00
6.4020,1.628071e+00
6.4040,1.626143e+00
6.4060,1.624219e+00
6.4080,1.622297e+00
6.4100,1.620377e+00
6.4120,1.618461e+00
6.4140,1.616548e+00
6.4160,1.614637e+00
6.4180,1.612729e+00
6.4200,1.610824e+00
6.4220,1.608922e+00
6.4240,1.607022e+00
6.4260,1.605126e+00
6.4280,1.603232e+00
6.4300,1.601341e+00
6.4320,1.599452e+00
6.4340,1.597567e+00
6.4360,1.595684e+00
6.4380,1.593804e+00
6.4400,1.591927e+00
6.4420,1.590052e+00
6.4440,1.588181e+00
6.4460,1.586312e+00
6.4480,1.584446e+00
6.4500,1.582582e+00
6.4520,1.580721e+00
6.4540,1.578863e+00
6.4560,1.577008e+00
6.4580,1.575156e+00
6.4600,1.573306e+00
6.4620,1.571459e+00
6.4640,1.569614e+00
6.4660,1.567773e+00
6.4680,1.565934e+00
6.4700,1.564097e+00
6.4720,1.562264e+00
6.4740,1.560433e+00
6.4760,1.558604e+00
6.4780,1.556779e+00
6.4800,1.554956e+00
6.4820,1.553136e+00
6.4840,1.551318e+00
6.4860,1.549503e+00
6.4880,1.547691e+00
6.4900,1.545881e+00
6.4920,1.544074e+00
6.4940,1.542270e+00
6.4960,1.540468e+00
6.4980,1.538669e+00
6.5000,1.536872e+00
6.5020,1.535078e+00
6.5040,1.533287e+00
6.5060,1.531498e+00
6.5080,1.529712e+00
6.5100,1.527929e+00
6.5120,1.526148e+00
6.5140,1.524370e+00
6.5160,1.522594e+00
6.5180,1.520821e+00
6.5200,1.519051e+00
6.5220,1.517283e+00
6.5240,1.515517e+00
6.5260,1.513754e+00
6.5280,1.511994e+00
6.5300,1.510236e+00
6.5320,1.508481e+00
6.5340,1.506729e+00
6.5360,1.504979e+00
6.5380,1.503231e+00
6.5400,1.501486e+00
6.5420,1.499744e+00
6.5440,1.498004e+00
6.5460,1.496266e+00
6.5480,1.494531e+00
6.5500,1.492799e+00
6.5520,1.491069e+00
6.5540,1.489342e+00
6.5560,1.487617e+00
6.5580,1.485894e+00
6.5600,1.484174e+00
6.5620,1.482457e+00
6.5640,1.480742e+00
6.5660,1.479030e+00
6.5680,1.477320e+00
6.5700,1.475612e+00
6.5720,1.473907e+00
6.5740,1.472204e+00
6.5760,1.470504e+00
6.5780,1.468807e+00
6.5800,1.467111e+00
6.5820,1.465418e+00
6.5840,1.463728e+00
6.5860,1.462040e+00
6.5880,1.460355e+00
6.5900,1.458672e+00
6.5920,1.456991e+00
6.5940,1.455313e+00
6.5960,1.453637e+00
6.5980,1.451963e+00
6.6000,1.450292e+00
6.6020,1.448624e+00
6.6040,1.446957e+00
6.6060,1.445294e+00
6.6080,1.443632e+00
6.6100,1.441973e+00
6.6120,1.440316e+00
6.6140,1.438662e+00
6.6160,1.437010e+00
6.6180,1.435361e+00
6.6200,1.433713e+00
6.6220,1.432069e+00
6.6240,1.430426e+00
6.6260,1.428786e+00
6.6280,1.427148e+00
6.6300,1.425513e+00
6.6320,1.423880e+00
6.6340,1.422249e+00
6.6360,1.420620e+00
6.6380,1.418994e+00
6.6400,1.417370e+00
6.6420,1.415749e+00
6.6440,1.414130e+00
6.6460,1.412513e+00
6.6480,1.410898e+00
6.6500,1.409286e+00
6.6520,1.407676e+00
6.6540,1.406069e+00
6.6560,1.404463e+00
6.6580,1.402860e+00
6.6600,1.401259e+00
6.6620,1.399661e+00
6.6640,1.398065e+00
6.6660,1.396471e+00
6.6680,1.394879e+00
6.6700,1.393290e+00
6.6720,1.391703e+00
6.6740,1.390118e+00
6.6760,1.388535e+00
6.6780,1.386955e+00
6.6800,1.385376e+00
6.6820,1.383800e+00
6.6840,1.382227e+00
6.6860,1.380655e+00
6.6880,1.379086e+00
6.6900,1.377519e+00
6.6920,1.375954e+00
6.6940,1.374392e+00
6.6960,1.372832e+00
6.6980,1.371273e+00
6.7000,1.369718e+00
6.7020,1.368164e+00
6.7040,1.366612e+00
6.7060,1.365063e+00
6.7080,1.363516e+00
6.7100,1.361971e+00
6.7120,1.360428e+00
6.7140,1.358888e+00
6.7160,1.357349e+00
6.7180,1.355813e+00
6.7200,1.354279e+00
6.7220,1.352747e+00
6.7240,1.351217e+00
6.7260,1.349690e+00
6.7280,1.348164e+00
6.7300,1.346641e+00
6.7320,1.345120e+00
6.7340,1.343601e+00
6.7360,1.342084e+00
6.7380,1.340570e+00
6.7400,1.339057e+00
6.7420,1.337547e+00
6.7440,1.336038e+00
6.7460,1.334532e+00
6.7480,1.333028e+00
6.7500,1.331526e+00
6.7520,1.330026e+00
6.7540,1.328529e+00
6.7560,1.327033e+00
6.7580,1.325540e+00
6.7600,1.324048e+00
6.7620,1.322559e+00
6.7640,1.321072e+00
6.7660,1.319587e+00
6.7680,1.318104e+00
6.7700,1.316623e+00
6.7720,1.315144e+00
6.7740,1.313667e+00
6.7760,1.312192e+00
6.7780,1.310719e+00
6.7800,1.309249e+00
6.7820,1.307780e+00
6.7840,1.306314e+00
6.7860,1.304849e+00
6.7880,1.303387e+00
6.7900,1.301927e+00
6.7920,1.300468e+00
6.7940,1.299012e+00
6.7960,1.297558e+00
6.7980,1.296106e+00
6.8000,1.294655e+00
6.8020,1.293207e+00
6.8040,1.291761e+00
6.8060,1.290317e+00
6.8080,1.288875e+00
6.8100,1.287435e+00
6.8120,1.285997e+00
6.8140,1.284561e+00
6.8160,1.283127e+00
6.8180,1.281695e+00
6.8200,1.280265e+00
6.8220,1.278836e+00
6.8240,1.277410e+00
6.8260,1.275986e+00
6.8280,1.274564e+00
6.8300,1.273144e+00
6.8320,1.271726e+00
6.8340,1.270310e+00
6.8360,1.268895e+00
6.8380,1.267483e+00
6.8400,1.266073e+00
6.8420,1.264665e+00
6.8440,1.263258e+00
6.8460,1.261854e+00
6.8480,1.260451e+00
6.8500,1.259051e+00
6.8520,1.257652e+00
6.8540,1.256255e+00
6.8560,1.254861e+00
6.8580,1.253468e+00
6.8600,1.252077e+00
6.8620,1.250688e+00
6.8640,1.249301e+00
6.8660,1.247916e+00
6.8680,1.246533e+00
6.8700,1.245152e+00
6.8720,1.243772e+00
6.8740,1.242395e+00
6.8760,1.241019e+00
6.8780,1.239646e+00
6.8800,1.238274e+00
6.8820,1.236904e+00
6.8840,1.235536e+00
6.8860,1.234170e+00
6.8880,1.232806e+00
6.8900,1.231444e+00
6.8920,1.230083e+00
6.8940,1.228725e+00
6.8960,1.227368e+00
6.8980,1.226013e+00
6.9000,1.224660e+00
6.9020,1.223309e+00
6.9040,1.221960e+00
6.9060,1.220613e+00
6.9080,1.219267e+00
6.9100,1.217923e+00
6.9120,1.216582e+00
6.9140,1.215242e+00
6.9160,1.213904e+00
6.9180,1.212567e+00
6.9200,1.211233e+00
6.9220,1.209900e+00
6.9240,1.208569e+00
6.9260,1.207241e+00
6.9280,1.205913e+00
6.9300,1.204588e+00
6.9320,1.203265e+00
6.9340,1.201943e+00
6.9360,1.200623e+00
6.9380,1.199305e+00
6.9400,1.197989e+00
6.9420,1.196674e+00
6.9440,1.195362e+00
6.9460,1.194051e+00
6.9480,1.192742e+00
6.9500,1.191435e+00
6.9520,1.190129e+00
6.9540,1.188826e+00
6.9560,1.187524e+00
6.9580,1.186224e+00
6.9600,1.184925e+00
6.9620,1.183629e+00
6.9640,1.182334e+00
6.9660,1.181041e+00
6.9680,1.179750e+00
6.9700,1.178460e+00
6.9720,1.177172e+00
6.9740,1.175886e+00
6.9760,1.174602e+00
6.9780,1.173320e+00
6.9800,1.172039e+00
6.9820,1.170760e+00
6.9840,1.169483e+00
6.9860,1.168207e+00
6.9880,1.166933e+00
6.9900,1.165661e+00
6.9920,1.164391e+00
6.9940,1.163123e+00
6.9960,1.161856e+00
6.9980,1.160591e+00
7.0000,1.159327e+00
7.0020,1.158065e+00
7.0040,1.156805e+00
7.0060,1.155547e+00
7.0080,1.154291e+00
7.0100,1.153036e+00
7.0120,1.151783e+00
7.0140,1.150531e+00
7.0160,1.149281e+00
7.0180,1.148033e+00
7.0200,1.146787e+00
7.0220,1.145542e+00
7.0240,1.144299e+00
7.0260,1.143058e+00
7.0280,1.141818e+00
7.0300,1.140581e+00
7.0320,1.139344e+00
7.0340,1.138110e+00
7.0360,1.136877e+00
7.0380,1.135646e+00
7.0400,1.134416e+00
7.0420,1.133188e+00
7.0440,1.131962e+00
7.0460,1.130737e+00
7.0480,1.129514e+00
7.0500,1.128293e+00
7.0520,1.127073e+00
7.0540,1.125855e+00
7.0560,1.124639e+00
7.0580,1.123424e+00
7.0600,1.122211e+00
7.0620,1.121000e+00
7.0640,1.119790e+00
7.0660,1.118581e+00
7.0680,1.117375e+00
7.0700,1.116170e+00
7.0720,1.114967e+00
7.0740,1.113765e+00
7.0760,1.112565e+00
7.0780,1.111366e+00
7.0800,1.110170e+00
7.0820,1.108974e+00
7.0840,1.107781e+00
7.0860,1.106589e+00
7.0880,1.105398e+00
7.0900,1.104209e+00
7.0920,1.103022e+00
7.0940,1.101836e+00
7.0960,1.100652e+00
7.0980,1.099470e+00
7.1000,1.098289e+00
7.1020,1.097110e+00
7.1040,1.095932e+00
7.1060,1.094756e+00
7.1080,1.093581e+00
7.1100,1.092408e+00
7.1120,1.091237e+00
7.1140,1.090067e+00
7.1160,1.088899e+00
7.1180,1.087732e+00
7.1200,1.086567e+00
7.1220,1.085403e+00
7.1240,1.084241e+00
7.1260,1.083081e+00
7.1280,1.081922e+00
7.1300,1.080764e+00
7.1320,1.079608e+00
7.1340,1.078454e+00
7.1360,1.077301e+00
7.1380,1.076150e+00
7.1400,1.075000e+00
7.1420,1.073852e+00
7.1440,1.072706e+00
7.1460,1.071561e+00
7.1480,1.070417e+00
7.1500,1.069275e+00
7.1520,1.068134e+00
7.1540,1.066995e+00
7.1560,1.065858e+00
7.1580,1.064722e+00
7.1600,1.063587e+00
7.1620,1.062455e+00
7.1640,1.061323e+00
7.1660,1.060193e+00
7.1680,1.059065e+00
7.1700,1.057938e+00
7.1720,1.056812e+00
7.1740,1.055688e+00
7.1760,1.054566e+00
7.1780,1.053445e+00
7.1800,1.052325e+00
7.1820,1.051207e+00
7.1840,1.050091e+00
7.1860,1.048976e+00
7.1880,1.047862e+00
7.1900,1.046750e+00
7.1920,1.045640e+00
7.1940,1.044530e+00
7.1960,1.043423e+00
7.1980,1.042317e+00
7.2000,1.041212e+00
7.2020,1.040108e+00
7.2040,1.039007e+00
7.2060,1.037906e+00
7.2080,1.036807e+00
7.2100,1.035710e+00
7.2120,1.034614e+00
7.2140,1.033519e+00
7.2160,1.032426e+00
7.2180,1.031335e+00
7.2200,1.030244e+00
7.2220,1.029156e+00
7.2240,1.028068e+00
7.2260,1.026982e+00
7.2280,1.025898e+00
7.2300,1.024815e+00
7.2320,1.023733e+00
7.2340,1.022653e+00
7.2360,1.021574e+00
7.2380,1.020497e+00
7.2400,1.019421e+00
7.2420,1.018346e+00
7.2440,1.017273e+00
7.2460,1.016202e+00
7.2480,1.015131e+00
7.2500,1.014062e+00
7.2520,1.012995e+00
7.2540,1.011929e+00
7.2560,1.010864e+00
7.2580,1.009801e+00
7.2600,1.008739e+00
7.2620,1.007678e+00
7.2640,1.006619e+00
7.2660,1.005562e+00
7.2680,1.004505e+00
7.2700,1.003450e+00
7.2720,1.002397e+00
7.2740,1.001345e+00
7.2760,1.000294e+00
7.2780,9.992445e-01
7.2800,9.981965e-01
7.2820,9.971498e-01
7.2840,9.961045e-01
7.2860,9.950606e-01
7.2880,9.940180e-01
7.2900,9.929768e-01
7.2920,9.919370e-01
7.2940,9.908985e-01
7.2960,9.898614e-01
7.2980,9.888256e-01
7.3000,9.877912e-01
7.3020,9.867581e-01
7.3040,9.857264e-01
7.3060,9.846961e-01
7.3080,9.836670e-01
7.3100,9.826394e-01
7.3120,9.816130e-01
7.3140,9.805880e-01
7.3160,9.795644e-01
7.3180,9.785420e-01
7.3200,9.775210e-01
7.3220,9.765014e-01
7.3240,9.754830e-01
7.3260,9.744660e-01
7.3280,9.734503e-01
7.3300,9.724360e-01
7.3320,9.714229e-01
7.3340,9.704112e-01
7.3360,9.694008e-01
7.3380,9.683917e-01
7.3400,9.673839e-01
7.3420,9.663774e-01
7.3440,9.653722e-01
7.3460,9.643684e-01
7.3480,9.633658e-01
7.3500,9.623645e-01
7.3520,9.613646e-01
7.3540,9.603659e-01
7.3560,9.593685e-01
7.3580,9.583725e-01
7.3600,9.573777e-01
7.3620,9.563842e-01
7.3640,9.553920e-01
7.3660,9.544010e-01
7.3680,9.534114e-01
7.3700,9.524230e-01
7.3720,9.514360e-01
7.3740,9.504502e-01
7.3760,9.494656e-01
7.3780,9.484824e-01
7.3800,9.475004e-01
7.3820,9.465197e-01
7.3840,9.455402e-01
7.3860,9.445620e-01
7.3880,9.435851e-01
7.3900,9.426095e-01
7.3920,9.416351e-01
7.3940,9.406619e-01
7.3960,9.396900e-01
7.3980,9.387194e-01
7.4000,9.377500e-01
7.4020,9.367819e-01
7.4040,9.358150e-01
7.4060,9.348494e-01
7.4080,9.338850e-01
7.4100,9.329218e-01
7.4120,9.319599e-01
7.4140,9.309993e-01
7.4160,9.300398e-01
7.4180,9.290816e-01
7.4200,9.281247e-01
7.4220,9.271689e-01
7.4240,9.262144e-01
7.4260,9.252611e-01
7.4280,9.243091e-01
7.4300,9.233582e-01
7.4320,9.224086e-01
7.4340,9.214602e-01
7.4360,9.205130e-01
7.4380,9.195671e-01
7.4400,9.186223e-01
7.4420,9.176788e-01
7.4440,9.167365e-01
7.4460,9.157954e-01
7.4480,9.148555e-01
7.4500,9.139167e-01
7.4520,9.129792e-01
7.4540,9.120429e-01
7.4560,9.111078e-01
7.4580,9.101739e-01
7.4600,9.092412e-01
7.4620,9.083097e-01
7.4640,9.073794e-01
7.4660,9.064502e-01
7.4680,9.055223e-01
7.4700,9.045955e-01
7.4720,9.036699e-01
7.4740,9.027455e-01
7.4760,9.018223e-01
7.4780,9.009003e-01
7.4800,8.999794e-01
7.4820,8.990597e-01
7.4840,8.981412e-01
7.4860,8.972239e-01
7.4880,8.963077e-01
7.4900,8.953927e-01
7.4920,8.944789e-01
7.4940,8.935662e-01
7.4960,8.926547e-01
7.4980,8.917444e-01
7.5000,8.908352e-01
7.5020,8.899271e-01
7.5040,8.890203e-01
7.5060,8.881145e-01
7.5080,8.872100e-01
7.5100,8.863065e-01
7.5120,8.854043e-01
7.5140,8.845031e-01
7.5160,8.836032e-01
7.5180,8.827043e-01
7.5200,8.818066e-01
7.5220,8.809101e-01
7.5240,8.800147e-01
7.5260,8.791204e-01
7.5280,8.782272e-01
7.5300,8.773352e-01
7.5320,8.764443e-01
7.5340,8.755546e-01
7.5360,8.746660e-01
7.5380,8.737785e-01
7.5400,8.728921e-01
7.5420,8.720068e-01
7.5440,8.711227e-01
