# Clear-sky DIRECT-NORMAL solar spectral irradiance at the ground, air mass 1.5. Columns:
# wavelength in MICROMETRES, spectral irradiance in W m-2 um-1.
#
# STATUS: MODELLED, NOT MEASURED. Not ASTM G-173. The extraterrestrial input is the companion
# toa_planck_5778k.csv; the atmosphere is a clear-sky direct-beam band model --
#   * Rayleigh scattering, Bird & Riordan (1984) analytic optical depth
#   * Angstrom aerosol, beta = 0.03812, alpha = 1.14 (AOD 0.084 at 500 nm)
#   * ozone Chappuis band, 0.34 atm-cm
#   * the major water-vapour bands and the O2 A-band / CO2 bands as Gaussians in ln(lambda)
# Band CENTRES are spectroscopy. Band STRENGTHS carry one common water multiplier, fitted here to
# 0.093663 so that the AM1.5 integral is the 900.1 W m-2 that defines G-173's direct-normal
# reference. The integral is therefore NOT an independent check of this file; the checks that are
# independent are on shape -- 1.38 um and 1.87 um come out opaque, which is why a SWIR camera is
# blind there, and that was not fitted.
#
# Total: 900.10 W m-2. Transmittance at 1.38 um 0.0248, at 1.87 um 0.0082,
# at 1.06 um 0.9241, at 1.55 um 0.9441.
# Generated by scripts/generate_solar_spectra.py on 2026-09-15 (roadmap M11.3).
wavelength_um,irradiance_w_m2_um
4.8060,9.583265e-02
4.8080,1.063404e-01
4.8100,1.176759e-01
4.8120,1.298693e-01
4.8140,1.429486e-01
4.8160,1.569394e-01
4.8180,1.718647e-01
4.8200,1.877448e-01
4.8220,2.045966e-01
4.8240,2.224341e-01
4.8260,2.412676e-01
4.8280,2.611040e-01
4.8300,2.819464e-01
4.8320,3.037943e-01
4.8340,3.266432e-01
4.8360,3.504847e-01
4.8380,3.753067e-01
4.8400,4.010933e-01
4.8420,4.278246e-01
4.8440,4.554772e-01
4.8460,4.840239e-01
4.8480,5.134344e-01
4.8500,5.436747e-01
4.8520,5.747079e-01
4.8540,6.064941e-01
4.8560,6.389908e-01
4.8580,6.721528e-01
4.8600,7.059327e-01
4.8620,7.402811e-01
4.8640,7.751469e-01
4.8660,8.104773e-01
4.8680,8.462183e-01
4.8700,8.823149e-01
4.8720,9.187115e-01
4.8740,9.553517e-01
4.8760,9.921792e-01
4.8780,1.029137e+00
4.8800,1.066170e+00
4.8820,1.103220e+00
4.8840,1.140234e+00
4.8860,1.177157e+00
4.8880,1.213935e+00
4.8900,1.250517e+00
4.8920,1.286850e+00
4.8940,1.322887e+00
4.8960,1.358579e+00
4.8980,1.393881e+00
4.9000,1.428748e+00
4.9020,1.463138e+00
4.9040,1.497011e+00
4.9060,1.530328e+00
4.9080,1.563055e+00
4.9100,1.595156e+00
4.9120,1.626601e+00
4.9140,1.657360e+00
4.9160,1.687406e+00
4.9180,1.716713e+00
4.9200,1.745260e+00
4.9220,1.773024e+00
4.9240,1.799988e+00
4.9260,1.826134e+00
4.9280,1.851449e+00
4.9300,1.875920e+00
4.9320,1.899537e+00
4.9340,1.922290e+00
4.9360,1.944173e+00
4.9380,1.965180e+00
4.9400,1.985308e+00
4.9420,2.004555e+00
4.9440,2.022921e+00
4.9460,2.040407e+00
4.9480,2.057015e+00
4.9500,2.072748e+00
4.9520,2.087612e+00
4.9540,2.101613e+00
4.9560,2.114758e+00
4.9580,2.127055e+00
4.9600,2.138512e+00
4.9620,2.149141e+00
4.9640,2.158951e+00
4.9660,2.167955e+00
4.9680,2.176163e+00
4.9700,2.183589e+00
4.9720,2.190246e+00
4.9740,2.196148e+00
4.9760,2.201309e+00
4.9780,2.205742e+00
4.9800,2.209464e+00
4.9820,2.212489e+00
4.9840,2.214832e+00
4.9860,2.216510e+00
4.9880,2.217536e+00
4.9900,2.217928e+00
4.9920,2.217701e+00
4.9940,2.216871e+00
4.9960,2.215454e+00
4.9980,2.213465e+00
5.0000,2.210920e+00
5.0020,2.207836e+00
5.0040,2.204227e+00
5.0060,2.200109e+00
5.0080,2.195498e+00
5.0100,2.190409e+00
5.0120,2.184856e+00
5.0140,2.178855e+00
5.0160,2.172419e+00
5.0180,2.165565e+00
5.0200,2.158305e+00
5.0220,2.150653e+00
5.0240,2.142625e+00
5.0260,2.134232e+00
5.0280,2.125488e+00
5.0300,2.116406e+00
5.0320,2.107000e+00
5.0340,2.097280e+00
5.0360,2.087260e+00
5.0380,2.076951e+00
5.0400,2.066365e+00
5.0420,2.055514e+00
5.0440,2.044408e+00
5.0460,2.033058e+00
5.0480,2.021476e+00
5.0500,2.009670e+00
5.0520,1.997652e+00
5.0540,1.985431e+00
5.0560,1.973017e+00
5.0580,1.960418e+00
5.0600,1.947645e+00
5.0620,1.934705e+00
5.0640,1.921608e+00
5.0660,1.908362e+00
5.0680,1.894974e+00
5.0700,1.881453e+00
5.0720,1.867807e+00
5.0740,1.854042e+00
5.0760,1.840166e+00
5.0780,1.826186e+00
5.0800,1.812109e+00
5.0820,1.797942e+00
5.0840,1.783690e+00
5.0860,1.769360e+00
5.0880,1.754959e+00
5.0900,1.740491e+00
5.0920,1.725963e+00
5.0940,1.711380e+00
5.0960,1.696748e+00
5.0980,1.682071e+00
5.1000,1.667356e+00
5.1020,1.652605e+00
5.1040,1.637826e+00
5.1060,1.623021e+00
5.1080,1.608195e+00
5.1100,1.593353e+00
5.1120,1.578500e+00
5.1140,1.563638e+00
5.1160,1.548772e+00
5.1180,1.533905e+00
5.1200,1.519042e+00
5.1220,1.504186e+00
5.1240,1.489341e+00
5.1260,1.474509e+00
5.1280,1.459694e+00
5.1300,1.444899e+00
5.1320,1.430128e+00
5.1340,1.415383e+00
5.1360,1.400667e+00
5.1380,1.385983e+00
5.1400,1.371334e+00
5.1420,1.356722e+00
5.1440,1.342149e+00
5.1460,1.327619e+00
5.1480,1.313134e+00
5.1500,1.298695e+00
5.1520,1.284306e+00
5.1540,1.269967e+00
5.1560,1.255683e+00
5.1580,1.241454e+00
5.1600,1.227282e+00
5.1620,1.213169e+00
5.1640,1.199118e+00
5.1660,1.185130e+00
5.1680,1.171206e+00
5.1700,1.157349e+00
5.1720,1.143560e+00
5.1740,1.129840e+00
5.1760,1.116192e+00
5.1780,1.102616e+00
5.1800,1.089114e+00
5.1820,1.075688e+00
5.1840,1.062338e+00
5.1860,1.049066e+00
5.1880,1.035873e+00
5.1900,1.022760e+00
5.1920,1.009730e+00
5.1940,9.967813e-01
5.1960,9.839167e-01
5.1980,9.711369e-01
5.2000,9.584427e-01
5.2020,9.458353e-01
5.2040,9.333153e-01
5.2060,9.208838e-01
5.2080,9.085416e-01
5.2100,8.962895e-01
5.2120,8.841282e-01
5.2140,8.720585e-01
5.2160,8.600810e-01
5.2180,8.481966e-01
5.2200,8.364057e-01
5.2220,8.247089e-01
5.2240,8.131070e-01
5.2260,8.016003e-01
5.2280,7.901895e-01
5.2300,7.788749e-01
5.2320,7.676571e-01
5.2340,7.565364e-01
5.2360,7.455133e-01
5.2380,7.345882e-01
5.2400,7.237613e-01
5.2420,7.130330e-01
5.2440,7.024035e-01
5.2460,6.918732e-01
5.2480,6.814422e-01
5.2500,6.711108e-01
5.2520,6.608792e-01
5.2540,6.507474e-01
5.2560,6.407157e-01
5.2580,6.307841e-01
5.2600,6.209527e-01
5.2620,6.112217e-01
5.2640,6.015909e-01
5.2660,5.920605e-01
5.2680,5.826304e-01
5.2700,5.733006e-01
5.2720,5.640711e-01
5.2740,5.549417e-01
5.2760,5.459124e-01
5.2780,5.369831e-01
5.2800,5.281536e-01
5.2820,5.194238e-01
5.2840,5.107934e-01
5.2860,5.022624e-01
5.2880,4.938304e-01
5.2900,4.854973e-01
5.2920,4.772627e-01
5.2940,4.691265e-01
5.2960,4.610883e-01
5.2980,4.531478e-01
5.3000,4.453047e-01
5.3020,4.375586e-01
5.3040,4.299093e-01
5.3060,4.223562e-01
5.3080,4.148991e-01
5.3100,4.075375e-01
5.3120,4.002710e-01
5.3140,3.930991e-01
5.3160,3.860214e-01
5.3180,3.790375e-01
5.3200,3.721468e-01
5.3220,3.653489e-01
5.3240,3.586432e-01
5.3260,3.520292e-01
5.3280,3.455064e-01
5.3300,3.390743e-01
5.3320,3.327322e-01
5.3340,3.264796e-01
5.3360,3.203160e-01
5.3380,3.142407e-01
5.3400,3.082531e-01
5.3420,3.023527e-01
5.3440,2.965387e-01
5.3460,2.908106e-01
5.3480,2.851677e-01
5.3500,2.796093e-01
5.3520,2.741349e-01
5.3540,2.687436e-01
5.3560,2.634349e-01
5.3580,2.582080e-01
5.3600,2.530623e-01
5.3620,2.479971e-01
5.3640,2.430116e-01
5.3660,2.381052e-01
5.3680,2.332770e-01
5.3700,2.285265e-01
5.3720,2.238528e-01
5.3740,2.192552e-01
5.3760,2.147330e-01
5.3780,2.102855e-01
5.3800,2.059118e-01
5.3820,2.016113e-01
5.3840,1.973831e-01
5.3860,1.932265e-01
5.3880,1.891408e-01
5.3900,1.851251e-01
5.3920,1.811788e-01
5.3940,1.773010e-01
5.3960,1.734909e-01
5.3980,1.697479e-01
5.4000,1.660710e-01
5.4020,1.624596e-01
5.4040,1.589128e-01
5.4060,1.554299e-01
5.4080,1.520101e-01
5.4100,1.486527e-01
5.4120,1.453568e-01
5.4140,1.421216e-01
5.4160,1.389464e-01
5.4180,1.358305e-01
5.4200,1.327730e-01
5.4220,1.297731e-01
5.4240,1.268302e-01
5.4260,1.239433e-01
5.4280,1.211119e-01
5.4300,1.183350e-01
5.4320,1.156120e-01
5.4340,1.129420e-01
5.4360,1.103244e-01
5.4380,1.077584e-01
5.4400,1.052431e-01
5.4420,1.027780e-01
5.4440,1.003621e-01
5.4460,9.799493e-02
5.4480,9.567557e-02
5.4500,9.340335e-02
5.4520,9.117755e-02
5.4540,8.899744e-02
5.4560,8.686231e-02
5.4580,8.477144e-02
5.4600,8.272414e-02
5.4620,8.071971e-02
5.4640,7.875745e-02
5.4660,7.683667e-02
5.4680,7.495669e-02
5.4700,7.311683e-02
5.4720,7.131642e-02
5.4740,6.955480e-02
5.4760,6.783130e-02
5.4780,6.614527e-02
5.4800,6.449607e-02
5.4820,6.288305e-02
5.4840,6.130558e-02
5.4860,5.976303e-02
5.4880,5.825477e-02
5.4900,5.678020e-02
5.4920,5.533871e-02
5.4940,5.392968e-02
5.4960,5.255254e-02
5.4980,5.120668e-02
5.5000,4.989153e-02
5.5020,4.860651e-02
5.5040,4.735106e-02
5.5060,4.612460e-02
5.5080,4.492660e-02
5.5100,4.375650e-02
5.5120,4.261377e-02
5.5140,4.149786e-02
5.5160,4.040825e-02
5.5180,3.934443e-02
5.5200,3.830588e-02
5.5220,3.729210e-02
5.5240,3.630259e-02
5.5260,3.533686e-02
5.5280,3.439442e-02
5.5300,3.347480e-02
5.5320,3.257753e-02
5.5340,3.170215e-02
5.5360,3.084819e-02
5.5380,3.001522e-02
5.5400,2.920278e-02
5.5420,2.841044e-02
5.5440,2.763779e-02
5.5460,2.688438e-02
5.5480,2.614982e-02
5.5500,2.543368e-02
5.5520,2.473558e-02
5.5540,2.405510e-02
5.5560,2.339188e-02
5.5580,2.274552e-02
5.5600,2.211566e-02
5.5620,2.150191e-02
5.5640,2.090393e-02
5.5660,2.032135e-02
5.5680,1.975382e-02
5.5700,1.920101e-02
5.5720,1.866257e-02
5.5740,1.813818e-02
5.5760,1.762751e-02
5.5780,1.713023e-02
5.5800,1.664605e-02
5.5820,1.617465e-02
5.5840,1.571573e-02
5.5860,1.526900e-02
5.5880,1.483416e-02
5.5900,1.441093e-02
5.5920,1.399904e-02
5.5940,1.359821e-02
5.5960,1.320817e-02
5.5980,1.282866e-02
5.6000,1.245943e-02
5.6020,1.210023e-02
5.6040,1.175080e-02
5.6060,1.141091e-02
5.6080,1.108031e-02
5.6100,1.075879e-02
5.6120,1.044610e-02
5.6140,1.014204e-02
5.6160,9.846384e-03
5.6180,9.558917e-03
5.6200,9.279433e-03
5.6220,9.007730e-03
5.6240,8.743608e-03
5.6260,8.486874e-03
5.6280,8.237337e-03
5.6300,7.994812e-03
5.6320,7.759116e-03
5.6340,7.530073e-03
5.6360,7.307508e-03
5.6380,7.091253e-03
5.6400,6.881141e-03
5.6420,6.677010e-03
5.6440,6.478703e-03
5.6460,6.286065e-03
5.6480,6.098945e-03
5.6500,5.917195e-03
5.6520,5.740673e-03
5.6540,5.569237e-03
5.6560,5.402750e-03
5.6580,5.241080e-03
5.6600,5.084094e-03
5.6620,4.931666e-03
5.6640,4.783671e-03
5.6660,4.639989e-03
5.6680,4.500501e-03
5.6700,4.365091e-03
5.6720,4.233648e-03
5.6740,4.106061e-03
5.6760,3.982223e-03
5.6780,3.862031e-03
5.6800,3.745382e-03
5.6820,3.632178e-03
5.6840,3.522322e-03
5.6860,3.415720e-03
5.6880,3.312280e-03
5.6900,3.211914e-03
5.6920,3.114533e-03
5.6940,3.020054e-03
5.6960,2.928393e-03
5.6980,2.839471e-03
5.7000,2.753209e-03
5.7020,2.669531e-03
5.7040,2.588363e-03
5.7060,2.509633e-03
5.7080,2.433270e-03
5.7100,2.359205e-03
5.7120,2.287374e-03
5.7140,2.217709e-03
5.7160,2.150150e-03
5.7180,2.084633e-03
5.7200,2.021100e-03
5.7220,1.959493e-03
5.7240,1.899755e-03
5.7260,1.841831e-03
5.7280,1.785667e-03
5.7300,1.731213e-03
5.7320,1.678417e-03
5.7340,1.627231e-03
5.7360,1.577606e-03
5.7380,1.529497e-03
5.7400,1.482858e-03
5.7420,1.437646e-03
5.7440,1.393817e-03
5.7460,1.351331e-03
5.7480,1.310147e-03
5.7500,1.270227e-03
5.7520,1.231532e-03
5.7540,1.194026e-03
5.7560,1.157672e-03
5.7580,1.122436e-03
5.7600,1.088285e-03
5.7620,1.055185e-03
5.7640,1.023104e-03
5.7660,9.920125e-04
5.7680,9.618794e-04
5.7700,9.326757e-04
5.7720,9.043732e-04
5.7740,8.769445e-04
5.7760,8.503628e-04
5.7780,8.246024e-04
5.7800,7.996379e-04
5.7820,7.754452e-04
5.7840,7.520005e-04
5.7860,7.292809e-04
5.7880,7.072641e-04
5.7900,6.859285e-04
5.7920,6.652531e-04
5.7940,6.452176e-04
5.7960,6.258023e-04
5.7980,6.069879e-04
5.8000,5.887560e-04
5.8020,5.710886e-04
5.8040,5.539681e-04
5.8060,5.373777e-04
5.8080,5.213009e-04
5.8100,5.057217e-04
5.8120,4.906248e-04
5.8140,4.759952e-04
5.8160,4.618182e-04
5.8180,4.480800e-04
5.8200,4.347667e-04
5.8220,4.218652e-04
5.8240,4.093627e-04
5.8260,3.972467e-04
5.8280,3.855051e-04
5.8300,3.741263e-04
5.8320,3.630989e-04
5.8340,3.524121e-04
5.8360,3.420550e-04
5.8380,3.320175e-04
5.8400,3.222896e-04
5.8420,3.128614e-04
5.8440,3.037238e-04
5.8460,2.948676e-04
5.8480,2.862839e-04
5.8500,2.779643e-04
5.8520,2.699005e-04
5.8540,2.620845e-04
5.8560,2.545084e-04
5.8580,2.471649e-04
5.8600,2.400465e-04
5.8620,2.331463e-04
5.8640,2.264574e-04
5.8660,2.199732e-04
5.8680,2.136873e-04
5.8700,2.075935e-04
5.8720,2.016856e-04
5.8740,1.959580e-04
5.8760,1.904050e-04
5.8780,1.850211e-04
5.8800,1.798010e-04
5.8820,1.747395e-04
5.8840,1.698317e-04
5.8860,1.650729e-04
5.8880,1.604583e-04
5.8900,1.559833e-04
5.8920,1.516438e-04
5.8940,1.474353e-04
5.8960,1.433539e-04
5.8980,1.393955e-04
5.9000,1.355563e-04
5.9020,1.318326e-04
5.9040,1.282208e-04
5.9060,1.247174e-04
5.9080,1.213189e-04
5.9100,1.180222e-04
5.9120,1.148240e-04
5.9140,1.117214e-04
5.9160,1.087112e-04
5.9180,1.057907e-04
5.9200,1.029571e-04
5.9220,1.002076e-04
5.9240,9.753966e-05
5.9260,9.495072e-05
5.9280,9.243835e-05
5.9300,9.000018e-05
5.9320,8.763389e-05
5.9340,8.533728e-05
5.9360,8.310818e-05
5.9380,8.094451e-05
5.9400,7.884426e-05
5.9420,7.680546e-05
5.9440,7.482622e-05
5.9460,7.290472e-05
5.9480,7.103916e-05
5.9500,6.922784e-05
5.9520,6.746910e-05
5.9540,6.576130e-05
5.9560,6.410291e-05
5.9580,6.249240e-05
5.9600,6.092831e-05
5.9620,5.940923e-05
5.9640,5.793378e-05
5.9660,5.650063e-05
5.9680,5.510849e-05
5.9700,5.375612e-05
5.9720,5.244230e-05
5.9740,5.116588e-05
5.9760,4.992572e-05
5.9780,4.872071e-05
5.9800,4.754981e-05
5.9820,4.641197e-05
5.9840,4.530621e-05
5.9860,4.423155e-05
5.9880,4.318707e-05
5.9900,4.217185e-05
5.9920,4.118502e-05
5.9940,4.022574e-05
5.9960,3.929317e-05
5.9980,3.838652e-05
6.0000,3.750502e-05
6.0020,3.664792e-05
6.0040,3.581449e-05
6.0060,3.500403e-05
6.0080,3.421587e-05
6.0100,3.344934e-05
6.0120,3.270381e-05
6.0140,3.197865e-05
6.0160,3.127327e-05
6.0180,3.058709e-05
6.0200,2.991954e-05
6.0220,2.927008e-05
6.0240,2.863818e-05
6.0260,2.802332e-05
6.0280,2.742502e-05
6.0300,2.684279e-05
6.0320,2.627616e-05
6.0340,2.572469e-05
6.0360,2.518794e-05
6.0380,2.466547e-05
6.0400,2.415689e-05
6.0420,2.366179e-05
6.0440,2.317978e-05
6.0460,2.271050e-05
6.0480,2.225357e-05
6.0500,2.180865e-05
6.0520,2.137540e-05
6.0540,2.095348e-05
6.0560,2.054257e-05
6.0580,2.014237e-05
6.0600,1.975257e-05
6.0620,1.937287e-05
6.0640,1.900301e-05
6.0660,1.864270e-05
6.0680,1.829167e-05
6.0700,1.794967e-05
6.0720,1.761644e-05
6.0740,1.729175e-05
6.0760,1.697535e-05
6.0780,1.666702e-05
6.0800,1.636654e-05
6.0820,1.607370e-05
6.0840,1.578827e-05
6.0860,1.551007e-05
6.0880,1.523889e-05
6.0900,1.497455e-05
6.0920,1.471685e-05
6.0940,1.446563e-05
6.0960,1.422070e-05
6.0980,1.398191e-05
6.1000,1.374907e-05
6.1020,1.352204e-05
6.1040,1.330066e-05
6.1060,1.308479e-05
6.1080,1.287427e-05
6.1100,1.266897e-05
6.1120,1.246874e-05
6.1140,1.227346e-05
6.1160,1.208300e-05
6.1180,1.189724e-05
6.1200,1.171604e-05
6.1220,1.153930e-05
6.1240,1.136690e-05
6.1260,1.119872e-05
6.1280,1.103467e-05
6.1300,1.087463e-05
6.1320,1.071851e-05
6.1340,1.056621e-05
6.1360,1.041763e-05
6.1380,1.027267e-05
6.1400,1.013125e-05
6.1420,9.993285e-06
6.1440,9.858684e-06
6.1460,9.727365e-06
6.1480,9.599249e-06
6.1500,9.474258e-06
6.1520,9.352317e-06
6.1540,9.233352e-06
6.1560,9.117293e-06
6.1580,9.004069e-06
6.1600,8.893614e-06
6.1620,8.785863e-06
6.1640,8.680752e-06
6.1660,8.578220e-06
6.1680,8.478207e-06
6.1700,8.380656e-06
6.1720,8.285509e-06
6.1740,8.192713e-06
6.1760,8.102214e-06
6.1780,8.013961e-06
6.1800,7.927904e-06
6.1820,7.843995e-06
6.1840,7.762185e-06
6.1860,7.682430e-06
6.1880,7.604684e-06
6.1900,7.528906e-06
6.1920,7.455053e-06
6.1940,7.383083e-06
6.1960,7.312959e-06
6.1980,7.244642e-06
6.2000,7.178093e-06
6.2020,7.113279e-06
6.2040,7.050163e-06
6.2060,6.988711e-06
6.2080,6.928891e-06
6.2100,6.870671e-06
6.2120,6.814019e-06
6.2140,6.758906e-06
6.2160,6.705303e-06
6.2180,6.653181e-06
6.2200,6.602513e-06
6.2220,6.553273e-06
6.2240,6.505434e-06
6.2260,6.458973e-06
6.2280,6.413864e-06
6.2300,6.370085e-06
6.2320,6.327612e-06
6.2340,6.286425e-06
6.2360,6.246502e-06
6.2380,6.207822e-06
6.2400,6.170366e-06
6.2420,6.134115e-06
6.2440,6.099049e-06
6.2460,6.065152e-06
6.2480,6.032406e-06
6.2500,6.000795e-06
6.2520,5.970302e-06
6.2540,5.940912e-06
6.2560,5.912610e-06
6.2580,5.885382e-06
6.2600,5.859215e-06
6.2620,5.834094e-06
6.2640,5.810008e-06
6.2660,5.786943e-06
6.2680,5.764889e-06
6.2700,5.743834e-06
6.2720,5.723768e-06
6.2740,5.704680e-06
6.2760,5.686560e-06
6.2780,5.669400e-06
6.2800,5.653191e-06
6.2820,5.637923e-06
6.2840,5.623589e-06
6.2860,5.610183e-06
6.2880,5.597696e-06
6.2900,5.586122e-06
6.2920,5.575454e-06
6.2940,5.565688e-06
6.2960,5.556817e-06
6.2980,5.548837e-06
6.3000,5.541743e-06
6.3020,5.535531e-06
6.3040,5.530197e-06
6.3060,5.525737e-06
6.3080,5.522149e-06
6.3100,5.519430e-06
6.3120,5.517578e-06
6.3140,5.516591e-06
6.3160,5.516467e-06
6.3180,5.517206e-06
6.3200,5.518806e-06
6.3220,5.521267e-06
6.3240,5.524589e-06
6.3260,5.528773e-06
6.3280,5.533819e-06
6.3300,5.539728e-06
6.3320,5.546503e-06
6.3340,5.554144e-06
6.3360,5.562653e-06
6.3380,5.572035e-06
6.3400,5.582291e-06
6.3420,5.593424e-06
6.3440,5.605439e-06
6.3460,5.618340e-06
6.3480,5.632130e-06
6.3500,5.646816e-06
6.3520,5.662402e-06
6.3540,5.678893e-06
6.3560,5.696296e-06
6.3580,5.714616e-06
6.3600,5.733862e-06
6.3620,5.754039e-06
6.3640,5.775156e-06
6.3660,5.797221e-06
6.3680,5.820241e-06
6.3700,5.844226e-06
6.3720,5.869185e-06
6.3740,5.895127e-06
6.3760,5.922063e-06
6.3780,5.950002e-06
6.3800,5.978957e-06
6.3820,6.008938e-06
6.3840,6.039956e-06
6.3860,6.072025e-06
6.3880,6.105158e-06
6.3900,6.139366e-06
6.3920,6.174665e-06
6.3940,6.211067e-06
6.3960,6.248588e-06
6.3980,6.287244e-06
6.4000,6.327049e-06
6.4020,6.368020e-06
6.4040,6.410173e-06
6.4060,6.453526e-06
6.4080,6.498097e-06
6.4100,6.543904e-06
6.4120,6.590966e-06
6.4140,6.639303e-06
6.4160,6.688934e-06
6.4180,6.739881e-06
6.4200,6.792164e-06
6.4220,6.845806e-06
6.4240,6.900829e-06
6.4260,6.957257e-06
6.4280,7.015114e-06
6.4300,7.074424e-06
6.4320,7.135212e-06
6.4340,7.197505e-06
6.4360,7.261329e-06
6.4380,7.326712e-06
6.4400,7.393682e-06
6.4420,7.462268e-06
6.4440,7.532500e-06
6.4460,7.604408e-06
6.4480,7.678025e-06
6.4500,7.753382e-06
6.4520,7.830513e-06
6.4540,7.909452e-06
6.4560,7.990233e-06
6.4580,8.072893e-06
6.4600,8.157469e-06
6.4620,8.243998e-06
6.4640,8.332519e-06
6.4660,8.423073e-06
6.4680,8.515699e-06
6.4700,8.610441e-06
6.4720,8.707341e-06
6.4740,8.806444e-06
6.4760,8.907795e-06
6.4780,9.011439e-06
6.4800,9.117426e-06
6.4820,9.225805e-06
6.4840,9.336624e-06
6.4860,9.449937e-06
6.4880,9.565795e-06
6.4900,9.684254e-06
6.4920,9.805368e-06
6.4940,9.929195e-06
6.4960,1.005579e-05
6.4980,1.018522e-05
6.5000,1.031755e-05
6.5020,1.045283e-05
6.5040,1.059113e-05
6.5060,1.073251e-05
6.5080,1.087706e-05
6.5100,1.102482e-05
6.5120,1.117589e-05
6.5140,1.133033e-05
6.5160,1.148821e-05
6.5180,1.164961e-05
6.5200,1.181462e-05
6.5220,1.198331e-05
6.5240,1.215577e-05
6.5260,1.233208e-05
6.5280,1.251233e-05
6.5300,1.269661e-05
6.5320,1.288501e-05
6.5340,1.307763e-05
6.5360,1.327456e-05
6.5380,1.347590e-05
6.5400,1.368176e-05
6.5420,1.389224e-05
6.5440,1.410744e-05
6.5460,1.432748e-05
6.5480,1.455247e-05
6.5500,1.478252e-05
6.5520,1.501776e-05
6.5540,1.525830e-05
6.5560,1.550427e-05
6.5580,1.575580e-05
6.5600,1.601301e-05
6.5620,1.627604e-05
6.5640,1.654504e-05
6.5660,1.682013e-05
6.5680,1.710147e-05
6.5700,1.738921e-05
6.5720,1.768349e-05
6.5740,1.798447e-05
6.5760,1.829232e-05
6.5780,1.860719e-05
6.5800,1.892926e-05
6.5820,1.925870e-05
6.5840,1.959568e-05
6.5860,1.994039e-05
6.5880,2.029301e-05
6.5900,2.065373e-05
6.5920,2.102276e-05
6.5940,2.140028e-05
6.5960,2.178651e-05
6.5980,2.218166e-05
6.6000,2.258594e-05
6.6020,2.299958e-05
6.6040,2.342280e-05
6.6060,2.385583e-05
6.6080,2.429892e-05
6.6100,2.475232e-05
6.6120,2.521626e-05
6.6140,2.569102e-05
6.6160,2.617685e-05
6.6180,2.667403e-05
6.6200,2.718284e-05
6.6220,2.770356e-05
6.6240,2.823648e-05
6.6260,2.878190e-05
6.6280,2.934013e-05
6.6300,2.991149e-05
6.6320,3.049630e-05
6.6340,3.109488e-05
6.6360,3.170759e-05
6.6380,3.233477e-05
6.6400,3.297678e-05
6.6420,3.363398e-05
6.6440,3.430674e-05
6.6460,3.499547e-05
6.6480,3.570054e-05
6.6500,3.642236e-05
6.6520,3.716136e-05
6.6540,3.791795e-05
6.6560,3.869257e-05
6.6580,3.948567e-05
6.6600,4.029770e-05
6.6620,4.112915e-05
6.6640,4.198049e-05
6.6660,4.285221e-05
6.6680,4.374482e-05
6.6700,4.465884e-05
6.6720,4.559480e-05
6.6740,4.655326e-05
6.6760,4.753476e-05
6.6780,4.853989e-05
6.6800,4.956922e-05
6.6820,5.062337e-05
6.6840,5.170295e-05
6.6860,5.280859e-05
6.6880,5.394095e-05
6.6900,5.510069e-05
6.6920,5.628848e-05
6.6940,5.750504e-05
6.6960,5.875107e-05
6.6980,6.002732e-05
6.7000,6.133452e-05
6.7020,6.267346e-05
6.7040,6.404492e-05
6.7060,6.544972e-05
6.7080,6.688868e-05
6.7100,6.836266e-05
6.7120,6.987252e-05
6.7140,7.141916e-05
6.7160,7.300349e-05
6.7180,7.462645e-05
6.7200,7.628901e-05
6.7220,7.799215e-05
6.7240,7.973687e-05
6.7260,8.152420e-05
6.7280,8.335522e-05
6.7300,8.523099e-05
6.7320,8.715264e-05
6.7340,8.912130e-05
6.7360,9.113813e-05
6.7380,9.320434e-05
6.7400,9.532113e-05
6.7420,9.748978e-05
6.7440,9.971155e-05
6.7460,1.019878e-04
6.7480,1.043198e-04
6.7500,1.067090e-04
6.7520,1.091567e-04
6.7540,1.116645e-04
6.7560,1.142338e-04
6.7580,1.168661e-04
6.7600,1.195630e-04
6.7620,1.223261e-04
6.7640,1.251569e-04
6.7660,1.280572e-04
6.7680,1.310287e-04
6.7700,1.340731e-04
6.7720,1.371922e-04
6.7740,1.403878e-04
6.7760,1.436618e-04
6.7780,1.470162e-04
6.7800,1.504528e-04
6.7820,1.539737e-04
6.7840,1.575810e-04
6.7860,1.612768e-04
6.7880,1.650631e-04
6.7900,1.689423e-04
6.7920,1.729165e-04
6.7940,1.769881e-04
6.7960,1.811595e-04
6.7980,1.854330e-04
6.8000,1.898111e-04
6.8020,1.942964e-04
6.8040,1.988914e-04
6.8060,2.035988e-04
6.8080,2.084213e-04
6.8100,2.133617e-04
6.8120,2.184227e-04
6.8140,2.236074e-04
6.8160,2.289186e-04
6.8180,2.343594e-04
6.8200,2.399328e-04
6.8220,2.456421e-04
6.8240,2.514905e-04
6.8260,2.574813e-04
6.8280,2.636179e-04
6.8300,2.699037e-04
6.8320,2.763423e-04
6.8340,2.829373e-04
6.8360,2.896924e-04
6.8380,2.966113e-04
6.8400,3.036980e-04
6.8420,3.109563e-04
6.8440,3.183904e-04
6.8460,3.260043e-04
6.8480,3.338022e-04
6.8500,3.417884e-04
6.8520,3.499674e-04
6.8540,3.583436e-04
6.8560,3.669217e-04
6.8580,3.757062e-04
6.8600,3.847020e-04
6.8620,3.939139e-04
6.8640,4.033470e-04
